stage,frame,token,input_cycle,output_cycle,elapsed_cycles
block0,48,8,764454,769389,4935
block1,48,8,769389,772265,2876
patch_queue,48,9,762483,763469,986
embedding,48,9,763469,765441,1972
block0,48,9,765441,770376,4935
block1,48,9,770376,773252,2876
patch_queue,48,10,763470,764456,986
embedding,48,10,764456,766428,1972
block0,48,10,766428,771363,4935
block1,48,10,771363,774239,2876
patch_queue,48,11,764457,765443,986
embedding,48,11,765443,767415,1972
block0,48,11,767415,772350,4935
block1,48,11,772350,775226,2876
patch_queue,48,12,765444,766430,986
embedding,48,12,766430,768402,1972
block0,48,12,768402,773337,4935
block1,48,12,773337,776213,2876
patch_queue,48,13,766431,767417,986
embedding,48,13,767417,769389,1972
block0,48,13,769389,774324,4935
block1,48,13,774324,777200,2876
patch_queue,48,14,767418,768404,986
embedding,48,14,768404,770376,1972
block0,48,14,770376,775311,4935
block1,48,14,775311,778187,2876
patch_queue,48,15,768405,769391,986
embedding,48,15,769391,771363,1972
block0,48,15,771363,776298,4935
block1,48,15,776298,779174,2876
head_hidden_first_token,48,0,764369,782467,18098
head_hidden_last_token,48,15,779174,782467,3293
head_output,48,0,782467,783209,742
serializer,48,0,783209,783267,58
patch_queue,49,0,769392,770378,986
embedding,49,0,770378,772350,1972
block0,49,0,772350,777285,4935
block1,49,0,777285,780161,2876
patch_queue,49,1,770379,771365,986
embedding,49,1,771365,773337,1972
block0,49,1,773337,778272,4935
block1,49,1,778272,781148,2876
patch_queue,49,2,771366,772352,986
embedding,49,2,772352,774324,1972
block0,49,2,774324,779259,4935
block1,49,2,779259,782135,2876
patch_queue,49,3,772353,773339,986
embedding,49,3,773339,775311,1972
block0,49,3,775311,780246,4935
block1,49,3,780246,783122,2876
patch_queue,49,4,773340,774326,986
embedding,49,4,774326,776298,1972
block0,49,4,776298,781233,4935
block1,49,4,781233,784109,2876
patch_queue,49,5,774327,775313,986
embedding,49,5,775313,777285,1972
block0,49,5,777285,782220,4935
block1,49,5,782220,785096,2876
patch_queue,49,6,775314,776300,986
embedding,49,6,776300,778272,1972
block0,49,6,778272,783207,4935
block1,49,6,783207,786083,2876
patch_queue,49,7,776301,777287,986
embedding,49,7,777287,779259,1972
block0,49,7,779259,784194,4935
block1,49,7,784194,787070,2876
patch_queue,49,8,777288,778274,986
embedding,49,8,778274,780246,1972
block0,49,8,780246,785181,4935
block1,49,8,785181,788057,2876
patch_queue,49,9,778275,779261,986
embedding,49,9,779261,781233,1972
block0,49,9,781233,786168,4935
block1,49,9,786168,789044,2876
patch_queue,49,10,779262,780248,986
embedding,49,10,780248,782220,1972
block0,49,10,782220,787155,4935
block1,49,10,787155,790031,2876
patch_queue,49,11,780249,781235,986
embedding,49,11,781235,783207,1972
block0,49,11,783207,788142,4935
block1,49,11,788142,791018,2876
patch_queue,49,12,781236,782222,986
embedding,49,12,782222,784194,1972
block0,49,12,784194,789129,4935
block1,49,12,789129,792005,2876
patch_queue,49,13,782223,783209,986
embedding,49,13,783209,785181,1972
block0,49,13,785181,790116,4935
block1,49,13,790116,792992,2876
patch_queue,49,14,783210,784196,986
embedding,49,14,784196,786168,1972
block0,49,14,786168,791103,4935
block1,49,14,791103,793979,2876
patch_queue,49,15,784197,785183,986
embedding,49,15,785183,787155,1972
block0,49,15,787155,792090,4935
block1,49,15,792090,794966,2876
head_hidden_first_token,49,0,780161,798259,18098
head_hidden_last_token,49,15,794966,798259,3293
head_output,49,0,798259,799001,742
serializer,49,0,799001,799059,58
patch_queue,50,0,785184,786170,986
embedding,50,0,786170,788142,1972
block0,50,0,788142,793077,4935
block1,50,0,793077,795953,2876
patch_queue,50,1,786171,787157,986
embedding,50,1,787157,789129,1972
block0,50,1,789129,794064,4935
block1,50,1,794064,796940,2876
patch_queue,50,2,787158,788144,986
embedding,50,2,788144,790116,1972
block0,50,2,790116,795051,4935
block1,50,2,795051,797927,2876
patch_queue,50,3,788145,789131,986
embedding,50,3,789131,791103,1972
block0,50,3,791103,796038,4935
block1,50,3,796038,798914,2876
patch_queue,50,4,789132,790118,986
embedding,50,4,790118,792090,1972
block0,50,4,792090,797025,4935
block1,50,4,797025,799901,2876
patch_queue,50,5,790119,791105,986
embedding,50,5,791105,793077,1972
block0,50,5,793077,798012,4935
block1,50,5,798012,800888,2876
patch_queue,50,6,791106,792092,986
embedding,50,6,792092,794064,1972
block0,50,6,794064,798999,4935
block1,50,6,798999,801875,2876
patch_queue,50,7,792093,793079,986
embedding,50,7,793079,795051,1972
block0,50,7,795051,799986,4935
block1,50,7,799986,802862,2876
patch_queue,50,8,793080,794066,986
embedding,50,8,794066,796038,1972
block0,50,8,796038,800973,4935
block1,50,8,800973,803849,2876
patch_queue,50,9,794067,795053,986
embedding,50,9,795053,797025,1972
block0,50,9,797025,801960,4935
block1,50,9,801960,804836,2876
patch_queue,50,10,795054,796040,986
embedding,50,10,796040,798012,1972
block0,50,10,798012,802947,4935
block1,50,10,802947,805823,2876
patch_queue,50,11,796041,797027,986
embedding,50,11,797027,798999,1972
block0,50,11,798999,803934,4935
block1,50,11,803934,806810,2876
patch_queue,50,12,797028,798014,986
embedding,50,12,798014,799986,1972
block0,50,12,799986,804921,4935
block1,50,12,804921,807797,2876
patch_queue,50,13,798015,799001,986
embedding,50,13,799001,800973,1972
block0,50,13,800973,805908,4935
block1,50,13,805908,808784,2876
patch_queue,50,14,799002,799988,986
embedding,50,14,799988,801960,1972
block0,50,14,801960,806895,4935
block1,50,14,806895,809771,2876
patch_queue,50,15,799989,800975,986
embedding,50,15,800975,802947,1972
block0,50,15,802947,807882,4935
block1,50,15,807882,810758,2876
head_hidden_first_token,50,0,795953,814051,18098
head_hidden_last_token,50,15,810758,814051,3293
head_output,50,0,814051,814793,742
serializer,50,0,814793,814851,58
patch_queue,51,0,800976,801962,986
embedding,51,0,801962,803934,1972
block0,51,0,803934,808869,4935
block1,51,0,808869,811745,2876
patch_queue,51,1,801963,802949,986
embedding,51,1,802949,804921,1972
block0,51,1,804921,809856,4935
block1,51,1,809856,812732,2876
patch_queue,51,2,802950,803936,986
embedding,51,2,803936,805908,1972
block0,51,2,805908,810843,4935
block1,51,2,810843,813719,2876
patch_queue,51,3,803937,804923,986
embedding,51,3,804923,806895,1972
block0,51,3,806895,811830,4935
block1,51,3,811830,814706,2876
patch_queue,51,4,804924,805910,986
embedding,51,4,805910,807882,1972
block0,51,4,807882,812817,4935
block1,51,4,812817,815693,2876
patch_queue,51,5,805911,806897,986
embedding,51,5,806897,808869,1972
block0,51,5,808869,813804,4935
block1,51,5,813804,816680,2876
patch_queue,51,6,806898,807884,986
embedding,51,6,807884,809856,1972
block0,51,6,809856,814791,4935
block1,51,6,814791,817667,2876
patch_queue,51,7,807885,808871,986
embedding,51,7,808871,810843,1972
block0,51,7,810843,815778,4935
block1,51,7,815778,818654,2876
patch_queue,51,8,808872,809858,986
embedding,51,8,809858,811830,1972
block0,51,8,811830,816765,4935
block1,51,8,816765,819641,2876
patch_queue,51,9,809859,810845,986
embedding,51,9,810845,812817,1972
block0,51,9,812817,817752,4935
block1,51,9,817752,820628,2876
patch_queue,51,10,810846,811832,986
embedding,51,10,811832,813804,1972
block0,51,10,813804,818739,4935
block1,51,10,818739,821615,2876
patch_queue,51,11,811833,812819,986
embedding,51,11,812819,814791,1972
block0,51,11,814791,819726,4935
block1,51,11,819726,822602,2876
patch_queue,51,12,812820,813806,986
embedding,51,12,813806,815778,1972
block0,51,12,815778,820713,4935
block1,51,12,820713,823589,2876
patch_queue,51,13,813807,814793,986
embedding,51,13,814793,816765,1972
block0,51,13,816765,821700,4935
block1,51,13,821700,824576,2876
patch_queue,51,14,814794,815780,986
embedding,51,14,815780,817752,1972
block0,51,14,817752,822687,4935
block1,51,14,822687,825563,2876
patch_queue,51,15,815781,816767,986
embedding,51,15,816767,818739,1972
block0,51,15,818739,823674,4935
block1,51,15,823674,826550,2876
head_hidden_first_token,51,0,811745,829843,18098
head_hidden_last_token,51,15,826550,829843,3293
head_output,51,0,829843,830585,742
serializer,51,0,830585,830643,58
patch_queue,52,0,816768,817754,986
embedding,52,0,817754,819726,1972
block0,52,0,819726,824661,4935
block1,52,0,824661,827537,2876
patch_queue,52,1,817755,818741,986
embedding,52,1,818741,820713,1972
block0,52,1,820713,825648,4935
block1,52,1,825648,828524,2876
patch_queue,52,2,818742,819728,986
embedding,52,2,819728,821700,1972
block0,52,2,821700,826635,4935
block1,52,2,826635,829511,2876
patch_queue,52,3,819729,820715,986
embedding,52,3,820715,822687,1972
block0,52,3,822687,827622,4935
block1,52,3,827622,830498,2876
patch_queue,52,4,820716,821702,986
embedding,52,4,821702,823674,1972
block0,52,4,823674,828609,4935
block1,52,4,828609,831485,2876
patch_queue,52,5,821703,822689,986
embedding,52,5,822689,824661,1972
block0,52,5,824661,829596,4935
block1,52,5,829596,832472,2876
patch_queue,52,6,822690,823676,986
embedding,52,6,823676,825648,1972
block0,52,6,825648,830583,4935
block1,52,6,830583,833459,2876
patch_queue,52,7,823677,824663,986
embedding,52,7,824663,826635,1972
block0,52,7,826635,831570,4935
block1,52,7,831570,834446,2876
patch_queue,52,8,824664,825650,986
embedding,52,8,825650,827622,1972
block0,52,8,827622,832557,4935
block1,52,8,832557,835433,2876
patch_queue,52,9,825651,826637,986
embedding,52,9,826637,828609,1972
block0,52,9,828609,833544,4935
block1,52,9,833544,836420,2876
patch_queue,52,10,826638,827624,986
embedding,52,10,827624,829596,1972
block0,52,10,829596,834531,4935
block1,52,10,834531,837407,2876
patch_queue,52,11,827625,828611,986
embedding,52,11,828611,830583,1972
block0,52,11,830583,835518,4935
block1,52,11,835518,838394,2876
patch_queue,52,12,828612,829598,986
embedding,52,12,829598,831570,1972
block0,52,12,831570,836505,4935
block1,52,12,836505,839381,2876
patch_queue,52,13,829599,830585,986
embedding,52,13,830585,832557,1972
block0,52,13,832557,837492,4935
block1,52,13,837492,840368,2876
patch_queue,52,14,830586,831572,986
embedding,52,14,831572,833544,1972
block0,52,14,833544,838479,4935
block1,52,14,838479,841355,2876
patch_queue,52,15,831573,832559,986
embedding,52,15,832559,834531,1972
block0,52,15,834531,839466,4935
block1,52,15,839466,842342,2876
head_hidden_first_token,52,0,827537,845635,18098
head_hidden_last_token,52,15,842342,845635,3293
head_output,52,0,845635,846377,742
serializer,52,0,846377,846435,58
patch_queue,53,0,832560,833546,986
embedding,53,0,833546,835518,1972
block0,53,0,835518,840453,4935
block1,53,0,840453,843329,2876
patch_queue,53,1,833547,834533,986
embedding,53,1,834533,836505,1972
block0,53,1,836505,841440,4935
block1,53,1,841440,844316,2876
patch_queue,53,2,834534,835520,986
embedding,53,2,835520,837492,1972
block0,53,2,837492,842427,4935
block1,53,2,842427,845303,2876
patch_queue,53,3,835521,836507,986
embedding,53,3,836507,838479,1972
block0,53,3,838479,843414,4935
block1,53,3,843414,846290,2876
patch_queue,53,4,836508,837494,986
embedding,53,4,837494,839466,1972
block0,53,4,839466,844401,4935
block1,53,4,844401,847277,2876
patch_queue,53,5,837495,838481,986
embedding,53,5,838481,840453,1972
block0,53,5,840453,845388,4935
block1,53,5,845388,848264,2876
patch_queue,53,6,838482,839468,986
embedding,53,6,839468,841440,1972
block0,53,6,841440,846375,4935
block1,53,6,846375,849251,2876
patch_queue,53,7,839469,840455,986
embedding,53,7,840455,842427,1972
block0,53,7,842427,847362,4935
block1,53,7,847362,850238,2876
patch_queue,53,8,840456,841442,986
embedding,53,8,841442,843414,1972
block0,53,8,843414,848349,4935
block1,53,8,848349,851225,2876
patch_queue,53,9,841443,842429,986
embedding,53,9,842429,844401,1972
block0,53,9,844401,849336,4935
block1,53,9,849336,852212,2876
patch_queue,53,10,842430,843416,986
embedding,53,10,843416,845388,1972
block0,53,10,845388,850323,4935
block1,53,10,850323,853199,2876
patch_queue,53,11,843417,844403,986
embedding,53,11,844403,846375,1972
block0,53,11,846375,851310,4935
block1,53,11,851310,854186,2876
patch_queue,53,12,844404,845390,986
embedding,53,12,845390,847362,1972
block0,53,12,847362,852297,4935
block1,53,12,852297,855173,2876
patch_queue,53,13,845391,846377,986
embedding,53,13,846377,848349,1972
block0,53,13,848349,853284,4935
block1,53,13,853284,856160,2876
patch_queue,53,14,846378,847364,986
embedding,53,14,847364,849336,1972
block0,53,14,849336,854271,4935
block1,53,14,854271,857147,2876
patch_queue,53,15,847365,848351,986
embedding,53,15,848351,850323,1972
block0,53,15,850323,855258,4935
block1,53,15,855258,858134,2876
head_hidden_first_token,53,0,843329,861427,18098
head_hidden_last_token,53,15,858134,861427,3293
head_output,53,0,861427,862169,742
serializer,53,0,862169,862227,58
patch_queue,54,0,848352,849338,986
embedding,54,0,849338,851310,1972
block0,54,0,851310,856245,4935
block1,54,0,856245,859121,2876
patch_queue,54,1,849339,850325,986
embedding,54,1,850325,852297,1972
block0,54,1,852297,857232,4935
block1,54,1,857232,860108,2876
patch_queue,54,2,850326,851312,986
embedding,54,2,851312,853284,1972
block0,54,2,853284,858219,4935
block1,54,2,858219,861095,2876
patch_queue,54,3,851313,852299,986
embedding,54,3,852299,854271,1972
block0,54,3,854271,859206,4935
block1,54,3,859206,862082,2876
patch_queue,54,4,852300,853286,986
embedding,54,4,853286,855258,1972
block0,54,4,855258,860193,4935
block1,54,4,860193,863069,2876
patch_queue,54,5,853287,854273,986
embedding,54,5,854273,856245,1972
block0,54,5,856245,861180,4935
block1,54,5,861180,864056,2876
patch_queue,54,6,854274,855260,986
embedding,54,6,855260,857232,1972
block0,54,6,857232,862167,4935
block1,54,6,862167,865043,2876
patch_queue,54,7,855261,856247,986
embedding,54,7,856247,858219,1972
block0,54,7,858219,863154,4935
block1,54,7,863154,866030,2876
patch_queue,54,8,856248,857234,986
embedding,54,8,857234,859206,1972
block0,54,8,859206,864141,4935
block1,54,8,864141,867017,2876
patch_queue,54,9,857235,858221,986
embedding,54,9,858221,860193,1972
block0,54,9,860193,865128,4935
block1,54,9,865128,868004,2876
patch_queue,54,10,858222,859208,986
embedding,54,10,859208,861180,1972
block0,54,10,861180,866115,4935
block1,54,10,866115,868991,2876
patch_queue,54,11,859209,860195,986
embedding,54,11,860195,862167,1972
block0,54,11,862167,867102,4935
block1,54,11,867102,869978,2876
patch_queue,54,12,860196,861182,986
embedding,54,12,861182,863154,1972
block0,54,12,863154,868089,4935
block1,54,12,868089,870965,2876
patch_queue,54,13,861183,862169,986
embedding,54,13,862169,864141,1972
block0,54,13,864141,869076,4935
block1,54,13,869076,871952,2876
patch_queue,54,14,862170,863156,986
embedding,54,14,863156,865128,1972
block0,54,14,865128,870063,4935
block1,54,14,870063,872939,2876
patch_queue,54,15,863157,864143,986
embedding,54,15,864143,866115,1972
block0,54,15,866115,871050,4935
block1,54,15,871050,873926,2876
head_hidden_first_token,54,0,859121,877219,18098
head_hidden_last_token,54,15,873926,877219,3293
head_output,54,0,877219,877961,742
serializer,54,0,877961,878019,58
patch_queue,55,0,864144,865130,986
embedding,55,0,865130,867102,1972
block0,55,0,867102,872037,4935
block1,55,0,872037,874913,2876
patch_queue,55,1,865131,866117,986
embedding,55,1,866117,868089,1972
block0,55,1,868089,873024,4935
block1,55,1,873024,875900,2876
patch_queue,55,2,866118,867104,986
embedding,55,2,867104,869076,1972
block0,55,2,869076,874011,4935
block1,55,2,874011,876887,2876
patch_queue,55,3,867105,868091,986
embedding,55,3,868091,870063,1972
block0,55,3,870063,874998,4935
block1,55,3,874998,877874,2876
patch_queue,55,4,868092,869078,986
embedding,55,4,869078,871050,1972
block0,55,4,871050,875985,4935
block1,55,4,875985,878861,2876
patch_queue,55,5,869079,870065,986
embedding,55,5,870065,872037,1972
block0,55,5,872037,876972,4935
block1,55,5,876972,879848,2876
patch_queue,55,6,870066,871052,986
embedding,55,6,871052,873024,1972
block0,55,6,873024,877959,4935
block1,55,6,877959,880835,2876
patch_queue,55,7,871053,872039,986
embedding,55,7,872039,874011,1972
block0,55,7,874011,878946,4935
block1,55,7,878946,881822,2876
patch_queue,55,8,872040,873026,986
embedding,55,8,873026,874998,1972
block0,55,8,874998,879933,4935
block1,55,8,879933,882809,2876
patch_queue,55,9,873027,874013,986
embedding,55,9,874013,875985,1972
block0,55,9,875985,880920,4935
block1,55,9,880920,883796,2876
patch_queue,55,10,874014,875000,986
embedding,55,10,875000,876972,1972
block0,55,10,876972,881907,4935
block1,55,10,881907,884783,2876
patch_queue,55,11,875001,875987,986
embedding,55,11,875987,877959,1972
block0,55,11,877959,882894,4935
block1,55,11,882894,885770,2876
patch_queue,55,12,875988,876974,986
embedding,55,12,876974,878946,1972
block0,55,12,878946,883881,4935
block1,55,12,883881,886757,2876
patch_queue,55,13,876975,877961,986
embedding,55,13,877961,879933,1972
block0,55,13,879933,884868,4935
block1,55,13,884868,887744,2876
patch_queue,55,14,877962,878948,986
embedding,55,14,878948,880920,1972
block0,55,14,880920,885855,4935
block1,55,14,885855,888731,2876
patch_queue,55,15,878949,879935,986
embedding,55,15,879935,881907,1972
block0,55,15,881907,886842,4935
block1,55,15,886842,889718,2876
head_hidden_first_token,55,0,874913,893011,18098
head_hidden_last_token,55,15,889718,893011,3293
head_output,55,0,893011,893753,742
serializer,55,0,893753,893811,58
patch_queue,56,0,879936,880922,986
embedding,56,0,880922,882894,1972
block0,56,0,882894,887829,4935
block1,56,0,887829,890705,2876
patch_queue,56,1,880923,881909,986
embedding,56,1,881909,883881,1972
block0,56,1,883881,888816,4935
block1,56,1,888816,891692,2876
patch_queue,56,2,881910,882896,986
embedding,56,2,882896,884868,1972
block0,56,2,884868,889803,4935
block1,56,2,889803,892679,2876
patch_queue,56,3,882897,883883,986
embedding,56,3,883883,885855,1972
block0,56,3,885855,890790,4935
block1,56,3,890790,893666,2876
patch_queue,56,4,883884,884870,986
embedding,56,4,884870,886842,1972
block0,56,4,886842,891777,4935
block1,56,4,891777,894653,2876
patch_queue,56,5,884871,885857,986
embedding,56,5,885857,887829,1972
block0,56,5,887829,892764,4935
block1,56,5,892764,895640,2876
patch_queue,56,6,885858,886844,986
embedding,56,6,886844,888816,1972
block0,56,6,888816,893751,4935
block1,56,6,893751,896627,2876
patch_queue,56,7,886845,887831,986
embedding,56,7,887831,889803,1972
block0,56,7,889803,894738,4935
block1,56,7,894738,897614,2876
patch_queue,56,8,887832,888818,986
embedding,56,8,888818,890790,1972
block0,56,8,890790,895725,4935
block1,56,8,895725,898601,2876
patch_queue,56,9,888819,889805,986
embedding,56,9,889805,891777,1972
block0,56,9,891777,896712,4935
block1,56,9,896712,899588,2876
patch_queue,56,10,889806,890792,986
embedding,56,10,890792,892764,1972
block0,56,10,892764,897699,4935
block1,56,10,897699,900575,2876
patch_queue,56,11,890793,891779,986
embedding,56,11,891779,893751,1972
block0,56,11,893751,898686,4935
block1,56,11,898686,901562,2876
patch_queue,56,12,891780,892766,986
embedding,56,12,892766,894738,1972
block0,56,12,894738,899673,4935
block1,56,12,899673,902549,2876
patch_queue,56,13,892767,893753,986
embedding,56,13,893753,895725,1972
block0,56,13,895725,900660,4935
block1,56,13,900660,903536,2876
patch_queue,56,14,893754,894740,986
embedding,56,14,894740,896712,1972
block0,56,14,896712,901647,4935
block1,56,14,901647,904523,2876
patch_queue,56,15,894741,895727,986
embedding,56,15,895727,897699,1972
block0,56,15,897699,902634,4935
block1,56,15,902634,905510,2876
head_hidden_first_token,56,0,890705,908803,18098
head_hidden_last_token,56,15,905510,908803,3293
head_output,56,0,908803,909545,742
serializer,56,0,909545,909603,58
patch_queue,57,0,895728,896714,986
embedding,57,0,896714,898686,1972
block0,57,0,898686,903621,4935
block1,57,0,903621,906497,2876
patch_queue,57,1,896715,897701,986
embedding,57,1,897701,899673,1972
block0,57,1,899673,904608,4935
block1,57,1,904608,907484,2876
patch_queue,57,2,897702,898688,986
embedding,57,2,898688,900660,1972
block0,57,2,900660,905595,4935
block1,57,2,905595,908471,2876
patch_queue,57,3,898689,899675,986
embedding,57,3,899675,901647,1972
block0,57,3,901647,906582,4935
block1,57,3,906582,909458,2876
patch_queue,57,4,899676,900662,986
embedding,57,4,900662,902634,1972
block0,57,4,902634,907569,4935
block1,57,4,907569,910445,2876
patch_queue,57,5,900663,901649,986
embedding,57,5,901649,903621,1972
block0,57,5,903621,908556,4935
block1,57,5,908556,911432,2876
patch_queue,57,6,901650,902636,986
embedding,57,6,902636,904608,1972
block0,57,6,904608,909543,4935
block1,57,6,909543,912419,2876
patch_queue,57,7,902637,903623,986
embedding,57,7,903623,905595,1972
block0,57,7,905595,910530,4935
block1,57,7,910530,913406,2876
patch_queue,57,8,903624,904610,986
embedding,57,8,904610,906582,1972
block0,57,8,906582,911517,4935
block1,57,8,911517,914393,2876
patch_queue,57,9,904611,905597,986
embedding,57,9,905597,907569,1972
block0,57,9,907569,912504,4935
block1,57,9,912504,915380,2876
patch_queue,57,10,905598,906584,986
embedding,57,10,906584,908556,1972
block0,57,10,908556,913491,4935
block1,57,10,913491,916367,2876
patch_queue,57,11,906585,907571,986
embedding,57,11,907571,909543,1972
block0,57,11,909543,914478,4935
block1,57,11,914478,917354,2876
patch_queue,57,12,907572,908558,986
embedding,57,12,908558,910530,1972
block0,57,12,910530,915465,4935
block1,57,12,915465,918341,2876
patch_queue,57,13,908559,909545,986
embedding,57,13,909545,911517,1972
block0,57,13,911517,916452,4935
block1,57,13,916452,919328,2876
patch_queue,57,14,909546,910532,986
embedding,57,14,910532,912504,1972
block0,57,14,912504,917439,4935
block1,57,14,917439,920315,2876
patch_queue,57,15,910533,911519,986
embedding,57,15,911519,913491,1972
block0,57,15,913491,918426,4935
block1,57,15,918426,921302,2876
head_hidden_first_token,57,0,906497,924595,18098
head_hidden_last_token,57,15,921302,924595,3293
head_output,57,0,924595,925337,742
serializer,57,0,925337,925395,58
patch_queue,58,0,911520,912506,986
embedding,58,0,912506,914478,1972
block0,58,0,914478,919413,4935
block1,58,0,919413,922289,2876
patch_queue,58,1,912507,913493,986
embedding,58,1,913493,915465,1972
block0,58,1,915465,920400,4935
block1,58,1,920400,923276,2876
patch_queue,58,2,913494,914480,986
embedding,58,2,914480,916452,1972
block0,58,2,916452,921387,4935
block1,58,2,921387,924263,2876
patch_queue,58,3,914481,915467,986
embedding,58,3,915467,917439,1972
block0,58,3,917439,922374,4935
block1,58,3,922374,925250,2876
patch_queue,58,4,915468,916454,986
embedding,58,4,916454,918426,1972
block0,58,4,918426,923361,4935
block1,58,4,923361,926237,2876
patch_queue,58,5,916455,917441,986
embedding,58,5,917441,919413,1972
block0,58,5,919413,924348,4935
block1,58,5,924348,927224,2876
patch_queue,58,6,917442,918428,986
embedding,58,6,918428,920400,1972
block0,58,6,920400,925335,4935
block1,58,6,925335,928211,2876
patch_queue,58,7,918429,919415,986
embedding,58,7,919415,921387,1972
block0,58,7,921387,926322,4935
block1,58,7,926322,929198,2876
patch_queue,58,8,919416,920402,986
embedding,58,8,920402,922374,1972
block0,58,8,922374,927309,4935
block1,58,8,927309,930185,2876
patch_queue,58,9,920403,921389,986
embedding,58,9,921389,923361,1972
block0,58,9,923361,928296,4935
block1,58,9,928296,931172,2876
patch_queue,58,10,921390,922376,986
embedding,58,10,922376,924348,1972
block0,58,10,924348,929283,4935
block1,58,10,929283,932159,2876
patch_queue,58,11,922377,923363,986
embedding,58,11,923363,925335,1972
block0,58,11,925335,930270,4935
block1,58,11,930270,933146,2876
patch_queue,58,12,923364,924350,986
embedding,58,12,924350,926322,1972
block0,58,12,926322,931257,4935
block1,58,12,931257,934133,2876
patch_queue,58,13,924351,925337,986
embedding,58,13,925337,927309,1972
block0,58,13,927309,932244,4935
block1,58,13,932244,935120,2876
patch_queue,58,14,925338,926324,986
embedding,58,14,926324,928296,1972
block0,58,14,928296,933231,4935
block1,58,14,933231,936107,2876
patch_queue,58,15,926325,927311,986
embedding,58,15,927311,929283,1972
block0,58,15,929283,934218,4935
block1,58,15,934218,937094,2876
head_hidden_first_token,58,0,922289,940387,18098
head_hidden_last_token,58,15,937094,940387,3293
head_output,58,0,940387,941129,742
serializer,58,0,941129,941187,58
patch_queue,59,0,927312,928298,986
embedding,59,0,928298,930270,1972
block0,59,0,930270,935205,4935
block1,59,0,935205,938081,2876
patch_queue,59,1,928299,929285,986
embedding,59,1,929285,931257,1972
block0,59,1,931257,936192,4935
block1,59,1,936192,939068,2876
patch_queue,59,2,929286,930272,986
embedding,59,2,930272,932244,1972
block0,59,2,932244,937179,4935
block1,59,2,937179,940055,2876
patch_queue,59,3,930273,931259,986
embedding,59,3,931259,933231,1972
block0,59,3,933231,938166,4935
block1,59,3,938166,941042,2876
patch_queue,59,4,931260,932246,986
embedding,59,4,932246,934218,1972
block0,59,4,934218,939153,4935
block1,59,4,939153,942029,2876
patch_queue,59,5,932247,933233,986
embedding,59,5,933233,935205,1972
block0,59,5,935205,940140,4935
block1,59,5,940140,943016,2876
patch_queue,59,6,933234,934220,986
embedding,59,6,934220,936192,1972
block0,59,6,936192,941127,4935
block1,59,6,941127,944003,2876
patch_queue,59,7,934221,935207,986
embedding,59,7,935207,937179,1972
block0,59,7,937179,942114,4935
block1,59,7,942114,944990,2876
patch_queue,59,8,935208,936194,986
embedding,59,8,936194,938166,1972
block0,59,8,938166,943101,4935
block1,59,8,943101,945977,2876
patch_queue,59,9,936195,937181,986
embedding,59,9,937181,939153,1972
block0,59,9,939153,944088,4935
block1,59,9,944088,946964,2876
patch_queue,59,10,937182,938168,986
embedding,59,10,938168,940140,1972
block0,59,10,940140,945075,4935
block1,59,10,945075,947951,2876
patch_queue,59,11,938169,939155,986
embedding,59,11,939155,941127,1972
block0,59,11,941127,946062,4935
block1,59,11,946062,948938,2876
patch_queue,59,12,939156,940142,986
embedding,59,12,940142,942114,1972
block0,59,12,942114,947049,4935
block1,59,12,947049,949925,2876
patch_queue,59,13,940143,941129,986
embedding,59,13,941129,943101,1972
block0,59,13,943101,948036,4935
block1,59,13,948036,950912,2876
patch_queue,59,14,941130,942116,986
embedding,59,14,942116,944088,1972
block0,59,14,944088,949023,4935
block1,59,14,949023,951899,2876
patch_queue,59,15,942117,943103,986
embedding,59,15,943103,945075,1972
block0,59,15,945075,950010,4935
block1,59,15,950010,952886,2876
head_hidden_first_token,59,0,938081,956179,18098
head_hidden_last_token,59,15,952886,956179,3293
head_output,59,0,956179,956921,742
serializer,59,0,956921,956979,58
patch_queue,60,0,943104,944090,986
embedding,60,0,944090,946062,1972
block0,60,0,946062,950997,4935
block1,60,0,950997,953873,2876
patch_queue,60,1,944091,945077,986
embedding,60,1,945077,947049,1972
block0,60,1,947049,951984,4935
block1,60,1,951984,954860,2876
patch_queue,60,2,945078,946064,986
embedding,60,2,946064,948036,1972
block0,60,2,948036,952971,4935
block1,60,2,952971,955847,2876
patch_queue,60,3,946065,947051,986
embedding,60,3,947051,949023,1972
block0,60,3,949023,953958,4935
block1,60,3,953958,956834,2876
patch_queue,60,4,947052,948038,986
embedding,60,4,948038,950010,1972
block0,60,4,950010,954945,4935
block1,60,4,954945,957821,2876
patch_queue,60,5,948039,949025,986
embedding,60,5,949025,950997,1972
block0,60,5,950997,955932,4935
block1,60,5,955932,958808,2876
patch_queue,60,6,949026,950012,986
embedding,60,6,950012,951984,1972
block0,60,6,951984,956919,4935
block1,60,6,956919,959795,2876
patch_queue,60,7,950013,950999,986
embedding,60,7,950999,952971,1972
block0,60,7,952971,957906,4935
block1,60,7,957906,960782,2876
patch_queue,60,8,951000,951986,986
embedding,60,8,951986,953958,1972
block0,60,8,953958,958893,4935
block1,60,8,958893,961769,2876
patch_queue,60,9,951987,952973,986
embedding,60,9,952973,954945,1972
block0,60,9,954945,959880,4935
block1,60,9,959880,962756,2876
patch_queue,60,10,952974,953960,986
embedding,60,10,953960,955932,1972
block0,60,10,955932,960867,4935
block1,60,10,960867,963743,2876
